submission_id,response1,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,target,age,response,comments,picture1,response3,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
1211,dandelion,Fri Dec 06 2019 11:09:17 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,,2,flowers,margaret,sunflower,yes,Please label the pictures below.,NA,NA,NA,29,NA,"Fun survey, thank you!",warmup/dandelion.jpg,flowers,some_college,English,male,NA,flowers,NA,2,1575648557870,1,NA,This is a ,1,These are both,NA,sunflower,warmup2
1211,swan,Fri Dec 06 2019 11:09:17 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,,2,birds,margaret,canary,yes,Please label the pictures below.,NA,NA,NA,29,NA,"Fun survey, thank you!",warmup/swan.jpg,birds,some_college,English,male,NA,birds,NA,3,1575648557870,1,NA,This is a ,1,These are both,NA,goldfinch,warmup2
1211,swan,Fri Dec 06 2019 11:09:17 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,,2,birds,margaret,canary,yes,Please label the pictures below.,NA,NA,NA,29,NA,"Fun survey, thank you!",warmup/swan.jpg,birds,some_college,English,male,NA,birds,NA,3,1575648557870,2,NA,This is a ,1,These are both,NA,canary,warmup2
1211,NA,Fri Dec 06 2019 11:09:17 GMT-0500 (Eastern Standard Time),images/bird-parade.png,28,NA,NA,That ,,2,birds,margaret,NA,yes,You also see this one:,predicative,You say to your friend:,sparrow,29,sparrow,"Fun survey, thank you!",NA,NA,some_college,English,male,,NA,You see the following:,1,1575648557870,NA,images/sparrow.png,NA,1, is small.,small,NA,main2
1211,NA,Fri Dec 06 2019 11:09:17 GMT-0500 (Eastern Standard Time),images/bird-parade3.png,28,NA,NA,That ,,2,birds,margaret,NA,yes,You also see this one:,predicative,You say to your friend:,swan,29,swan,"Fun survey, thank you!",NA,NA,some_college,English,male,,NA,You see the following:,2,1575648557870,NA,images/swan.png,NA,1, is big.,big,NA,main2
1211,NA,Fri Dec 06 2019 11:09:17 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,,2,flowers,margaret,NA,yes,You also see this one:,predicative,You say to your friend:,sunflower,29,sunflower,"Fun survey, thank you!",NA,NA,some_college,English,male,,NA,You see the following:,3,1575648557870,NA,images/sunflower.png,NA,1, is big.,big,NA,main2
1216,dandelion,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no,1,flowers,elizabeth,sunflower,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/dandelion.jpg,flowers,higher_degree,English,male,NA,flowers,NA,1,1575648580518,1,NA,This is a ,1.00,These are both,NA,sunflower,warmup1
1216,humming bird,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,no,1,birds,elizabeth,eagle,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/colibri.jpg,bird,higher_degree,English,male,NA,birds,NA,2,1575648580518,1,NA,This is an ,1.00,These are both,NA,eagle,warmup1
1216,hummingbird,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,no,1,birds,elizabeth,eagle,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/colibri.jpg,birds,higher_degree,English,male,NA,birds,NA,2,1575648580518,2,NA,This is an ,1.00,These are both,NA,eagle,warmup1
1216,goose,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,no,1,birds,elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/goose.png,birds,higher_degree,English,male,NA,birds,NA,3,1575648580518,1,NA,This is a ,1.00,These are both,NA,sparrow,warmup1
1216,NA,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),images/bird-parade2.png,28,NA,NA,That ,no,1,birds,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,hummingbird,35,hummingbird,no,NA,NA,higher_degree,English,male,,NA,You see the following:,1,1575648580518,NA,images/hummingbird.png,NA,1.00, is small.,small,NA,main1
1216,NA,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),images/bird-parade.png,28,NA,NA,That ,no,1,birds,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,goose,35,goose,no,NA,NA,higher_degree,English,male,,NA,You see the following:,2,1575648580518,NA,images/goose.png,NA,1.00, is big.,big,NA,main1
1216,NA,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,no,1,flowers,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,sunflower,35,sunflower,no,NA,NA,higher_degree,English,male,,NA,You see the following:,3,1575648580518,NA,images/sunflower.png,NA,1.00, is big.,big,NA,main1
1216,swan,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,no,1,birds,elizabeth,canary,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/swan.jpg,birds,higher_degree,English,male,NA,birds,NA,1,1575648580518,1,NA,This is a ,1.00,These are both,NA,bird,warmup2
1216,swan,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,no,1,birds,elizabeth,canary,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/swan.jpg,birds,higher_degree,English,male,NA,birds,NA,1,1575648580518,2,NA,This is a ,1.00,These are both,NA,canary,warmup2
1216,swordfish,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,no,1,fish,elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/swordfish.jpg,fish,higher_degree,English,male,NA,fish,NA,2,1575648580518,1,NA,This is a ,1.00,These are both,NA,goldfish,warmup2
1216,flower,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,1,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/daisy.png,flowers,higher_degree,English,male,NA,flowers,NA,3,1575648580518,1,NA,This is a ,1.00,These are both,NA,rose,warmup2
1216,daisy,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,1,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/daisy.png,flowers,higher_degree,English,male,NA,flowers,NA,3,1575648580518,2,NA,This is a ,1.00,These are both,NA,rose,warmup2
1216,daisy,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,no,1,flowers,elizabeth,peony,yes,Please label the pictures below.,NA,NA,NA,35,NA,no,warmup/daisy.png,flowers,higher_degree,English,male,NA,flowers,NA,3,1575648580518,3,NA,This is a ,1.00,These are both,NA,peony,warmup2
1216,NA,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),images/bird-parade3.png,28,NA,NA,That ,no,1,birds,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,canary,35,canary,no,NA,NA,higher_degree,English,male,,NA,You see the following:,1,1575648580518,NA,images/canary.png,NA,1.00, is small.,small,NA,main2
1216,NA,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),images/fish-parade.png,28,NA,NA,That ,no,1,fish,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,goldfish,35,goldfish,no,NA,NA,higher_degree,English,male,,NA,You see the following:,2,1575648580518,NA,images/goldfish.png,NA,1.00, is small.,small,NA,main2
1216,NA,Fri Dec 06 2019 11:09:40 GMT-0500 (Eastern Standard Time),images/flower-parade.png,28,NA,NA,That ,no,1,flowers,elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,peony,35,peony,no,NA,NA,higher_degree,English,male,,NA,You see the following:,3,1575648580518,NA,images/peony.png,NA,1.00, is big.,big,NA,main2
1209,short flower,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,No issues at all,1,flowers,barbara,peony,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_college,English,male,NA,flowers,NA,1,1575648551630,1,NA,This is a ,1.25,These are both,NA,big flower,warmup1
1209,daisy,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,No issues at all,1,flowers,barbara,peony,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_college,English,male,NA,flowers,NA,1,1575648551630,2,NA,This is a ,1.25,These are both,NA,peony,warmup1
1209,goose,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,No issues at all,1,birds,barbara,sparrow,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/goose.png,birds,graduated_college,English,male,NA,birds,NA,2,1575648551630,1,NA,This is a ,1.25,These are both,NA,sparrow,warmup1
1209,hummingbird,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,No issues at all,1,birds,barbara,eagle,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/colibri.jpg,birds,graduated_college,English,male,NA,birds,NA,3,1575648551630,1,NA,This is an ,1.25,These are both,NA,eagle,warmup1
1209,NA,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),images/bird-parade.png,28,NA,NA,That ,No issues at all,1,birds,barbara,NA,yes,You also see this one:,predicative,You say to your friend:,sparrow,31,bird,,NA,NA,graduated_college,English,male,,NA,You see the following:,1,1575648551630,NA,images/sparrow.png,NA,1.25, is small.,small,NA,main1
1209,NA,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),images/bird-parade2.png,28,NA,NA,That ,No issues at all,1,birds,barbara,NA,yes,You also see this one:,predicative,You say to your friend:,eagle,31,bird,,NA,NA,graduated_college,English,male,,NA,You see the following:,2,1575648551630,NA,images/eagle.png,NA,1.25, is big.,big,NA,main1
1209,NA,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),images/flower-parade.png,28,NA,NA,That ,No issues at all,1,flowers,barbara,NA,yes,You also see this one:,predicative,You say to your friend:,daisy,31,daisy,,NA,NA,graduated_college,English,male,,NA,You see the following:,3,1575648551630,NA,images/daisy.png,NA,1.25, is small.,small,NA,main1
1209,swan,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,No issues at all,1,birds,barbara,canary,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/swan.jpg,birds,graduated_college,English,male,NA,birds,NA,1,1575648551630,1,NA,This is a ,1.25,These are both,NA,canary,warmup2
1209,dandelion,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,No issues at all,1,flowers,barbara,sunflower,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/dandelion.jpg,yellow,graduated_college,English,male,NA,flowers,NA,2,1575648551630,1,NA,This is a ,1.25,These are both,NA,sunflower,warmup2
1209,dandelion,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,No issues at all,1,flowers,barbara,sunflower,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/dandelion.jpg,flowers,graduated_college,English,male,NA,flowers,NA,2,1575648551630,2,NA,This is a ,1.25,These are both,NA,sunflower,warmup2
1209,pug,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,No issues at all,1,dogs,barbara,great dane,yes,Please label the pictures below.,NA,NA,NA,31,NA,,warmup/pug.jpg,dogs,graduated_college,English,male,NA,dogs,NA,3,1575648551630,1,NA,This is a ,1.25,These are both,NA,great dane,warmup2
1209,NA,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),images/bird-parade3.png,28,NA,NA,That ,No issues at all,1,birds,barbara,NA,yes,You also see this one:,predicative,You say to your friend:,canary,31,canary,,NA,NA,graduated_college,English,male,,NA,You see the following:,1,1575648551630,NA,images/canary.png,NA,1.25, is small.,small,NA,main2
1209,NA,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,No issues at all,1,flowers,barbara,NA,yes,You also see this one:,predicative,You say to your friend:,sunflower,31,flower,,NA,NA,graduated_college,English,male,,NA,You see the following:,2,1575648551630,NA,images/sunflower.png,NA,1.25, is big.,big,NA,main2
1209,NA,Fri Dec 06 2019 11:09:11 GMT-0500 (Eastern Standard Time),images/dog-parade2.png,28,NA,NA,That ,No issues at all,1,dogs,barbara,NA,yes,You also see this one:,predicative,You say to your friend:,great dane,31,dog,,NA,NA,graduated_college,English,male,,NA,You see the following:,3,1575648551630,NA,images/great-dane.png,NA,1.25, is big.,big,NA,main2
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,1,NA,This is a ,2,These are both,NA,fish,warmup1
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,2,NA,This is a ,2,These are both,NA,fish,warmup1
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,3,NA,This is a ,2,These are both,NA,fish,warmup1
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,4,NA,This is a ,2,These are both,NA,fish,warmup1
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,5,NA,This is a ,2,These are both,NA,fish,warmup1
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,6,NA,This is a ,2,These are both,NA,fish,warmup1
1235,fish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,7,NA,This is a ,2,These are both,NA,fish,warmup1
1235,swordfish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fishes,,english,,NA,fish,NA,1,1575645100157,8,NA,This is a ,2,These are both,NA,goldfish,warmup1
1235,swordfish,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,2,fish,jessica,goldfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/swordfish.jpg,fish,,english,,NA,fish,NA,1,1575645100157,9,NA,This is a ,2,These are both,NA,goldfish,warmup1
1235,flower,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,,2,flowers,jessica,peony,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/daisy.png,flower,,english,,NA,flowers,NA,2,1575645100157,1,NA,This is a ,2,These are both,NA,flower,warmup1
1235,daisy,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,,2,flowers,jessica,peony,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/daisy.png,flowers,,english,,NA,flowers,NA,2,1575645100157,2,NA,This is a ,2,These are both,NA,peony,warmup1
1235,rose,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,,2,flowers,jessica,sunflower,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/dandelion.jpg,flower,,english,,NA,flowers,NA,3,1575645100157,1,NA,This is a ,2,These are both,NA,sunflower,warmup1
1235,dabdelion,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,,2,flowers,jessica,sunflower,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/dandelion.jpg,flowers,,english,,NA,flowers,NA,3,1575645100157,2,NA,This is a ,2,These are both,NA,sunflower,warmup1
1235,dandelion,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,,2,flowers,jessica,sunflower,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/dandelion.jpg,flowers,,english,,NA,flowers,NA,3,1575645100157,3,NA,This is a ,2,These are both,NA,sunflower,warmup1
1235,NA,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),images/fish-parade.png,28,NA,NA,That ,,2,fish,jessica,NA,,You also see this one:,predicative,You say to your friend:,swordfish,,fish,,NA,NA,,english,,,NA,You see the following:,1,1575645100157,NA,images/swordfish.png,NA,2, is big.,big,NA,main1
1235,NA,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,,2,flowers,jessica,NA,,You also see this one:,predicative,You say to your friend:,sunflower,,flower,,NA,NA,,english,,,NA,You see the following:,2,1575645100157,NA,images/sunflower.png,NA,2, is big.,big,NA,main1
1235,NA,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),images/flower-parade.png,28,NA,NA,That ,,2,flowers,jessica,NA,,You also see this one:,predicative,You say to your friend:,daisy,,flower,,NA,NA,,english,,,NA,You see the following:,3,1575645100157,NA,images/daisy.png,NA,2, is small.,small,NA,main1
1235,hummingbird,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,2,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/colibri.jpg,bird,,english,,NA,birds,NA,1,1575645100157,1,NA,This is an ,2,These are both,NA,eagle clipart\nSearch Results\nWeb results\neagle clipart\nSearch Results\nWeb results\neagle clipart\nSearch Results\nWeb results\neagle,warmup2
1235,hummingbird,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,2,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/colibri.jpg,birds,,english,,NA,birds,NA,1,1575645100157,2,NA,This is an ,2,These are both,NA,eagle clipart\nSearch Results\nWeb results\neagle clipart\nSearch Results\nWeb results\neagle clipart\nSearch Results\nWeb results\neagle,warmup2
1235,hummingbird,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,2,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/colibri.jpg,birds,,english,,NA,birds,NA,1,1575645100157,3,NA,This is an ,2,These are both,NA,eagle clipart\nSearch Results\nWeb results\neagle clipart\nSearch Results\nWeb results\neagle clipart\nSearch Results\nWeb results\neagle,warmup2
1235,hummingbird,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,2,birds,jessica,eagle,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/colibri.jpg,birds,,english,,NA,birds,NA,1,1575645100157,4,NA,This is an ,2,These are both,NA,eagle,warmup2
1235,bird,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,,2,birds,jessica,sparrow,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/goose.png,bird,,english,,NA,birds,NA,2,1575645100157,1,NA,This is a ,2,These are both,NA,bird,warmup2
1235,goose,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,,2,birds,jessica,sparrow,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/goose.png,birds,,english,,NA,birds,NA,2,1575645100157,2,NA,This is a ,2,These are both,NA,sparrow,warmup2
1235,dog,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,,2,dogs,jessica,doberman,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/chihuahua.jpg,dogs,,english,,NA,dogs,NA,3,1575645100157,1,NA,This is a ,2,These are both,NA,dog,warmup2
1235,chihuahua,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,,2,dogs,jessica,doberman,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/chihuahua.jpg,dogs,,english,,NA,dogs,NA,3,1575645100157,2,NA,This is a ,2,These are both,NA,doberman,warmup2
1235,NA,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),images/bird-parade.png,28,NA,NA,That ,,2,birds,jessica,NA,,You also see this one:,predicative,You say to your friend:,goose,,bird,,NA,NA,,english,,,NA,You see the following:,1,1575645100157,NA,images/goose.png,NA,2, is big.,big,NA,main2
1235,NA,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),images/dog-parade.png,28,NA,NA,That ,,2,dogs,jessica,NA,,You also see this one:,predicative,You say to your friend:,chihuahua,,dog,,NA,NA,,english,,,NA,You see the following:,2,1575645100157,NA,images/chihuahua.png,NA,2, is small.,small,NA,main2
1235,NA,Fri Dec 06 2019 10:11:40 GMT-0500 (Eastern Standard Time),images/bird-parade2.png,28,NA,NA,That ,,2,birds,jessica,NA,,You also see this one:,predicative,You say to your friend:,hummingbird,,bird,,NA,NA,,english,,,NA,You see the following:,3,1575645100157,NA,images/hummingbird.png,NA,2, is small.,small,NA,main2
1243,pug,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,No,2,dogs,Jessica,great dane,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/pug.jpg,dogs,graduated_college,English,male,NA,dogs,NA,1,1575648916843,1,NA,This is a ,2,These are both,NA,great dane,warmup1
1243,daisy,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/peony.png,daisy,This is a ,No,2,flowers,Jessica,peony,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/daisy.png,flowers,graduated_college,English,male,NA,flowers,NA,2,1575648916843,1,NA,This is a ,2,These are both,NA,rose,warmup1
1243,daisy,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/peony.png,daisy,This is a ,No,2,flowers,Jessica,peony,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/daisy.png,flowers,graduated_college,English,male,NA,flowers,NA,2,1575648916843,2,NA,This is a ,2,These are both,NA,peony,warmup1
1243,shark,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,No,2,fish,Jessica,clownfish,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/tuna.jpg,fish,graduated_college,English,male,NA,fish,NA,3,1575648916843,1,NA,This is a ,2,These are both,NA,donld,warmup1
1243,tuna,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,No,2,fish,Jessica,clownfish,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/tuna.jpg,fish,graduated_college,English,male,NA,fish,NA,3,1575648916843,2,NA,This is a ,2,These are both,NA,clownfish,warmup1
1243,NA,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),images/fish-parade2.png,28,NA,NA,That ,No,2,fish,Jessica,NA,yes,You also see this one:,predicative,You say to your friend:,tuna,29,tuna,Good,NA,NA,graduated_college,English,male,,NA,You see the following:,1,1575648916843,NA,images/tuna.png,NA,2, is big.,big,NA,main1
1243,NA,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),images/dog-parade2.png,28,NA,NA,That ,No,2,dogs,Jessica,NA,yes,You also see this one:,predicative,You say to your friend:,pug,29,pug,Good,NA,NA,graduated_college,English,male,,NA,You see the following:,2,1575648916843,NA,images/pug.png,NA,2, is small.,small,NA,main1
1243,NA,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),images/flower-parade.png,28,NA,NA,That ,No,2,flowers,Jessica,NA,yes,You also see this one:,predicative,You say to your friend:,daisy,29,daisy,Good,NA,NA,graduated_college,English,male,,NA,You see the following:,3,1575648916843,NA,images/daisy.png,NA,2, is small.,small,NA,main1
1243,goose,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,No,2,birds,Jessica,sparrow,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/goose.png,birds,graduated_college,English,male,NA,birds,NA,1,1575648916843,1,NA,This is a ,2,These are both,NA,sparrow,warmup2
1243,fish,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,No,2,fish,Jessica,goldfish,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/swordfish.jpg,fish,graduated_college,English,male,NA,fish,NA,2,1575648916843,1,NA,This is a ,2,These are both,NA,fish,warmup2
1243,swordfish,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,No,2,fish,Jessica,goldfish,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/swordfish.jpg,fish,graduated_college,English,male,NA,fish,NA,2,1575648916843,2,NA,This is a ,2,These are both,NA,goldfish,warmup2
1243,duck,Fri Dec 06 2019 08:15:16 GMT-0800 (Pacific Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,No,2,birds,Jessica,canary,yes,Please label the pictures below.,NA,NA,NA,29,NA,Good,warmup/swan.jpg,bird,graduated_college,English,male,NA,birds,NA,3,1575648916843,1,NA,This is a ,2,These are both,NA,parrot,warmup2
